Order_ID,City,Category,Sales,Quantity,Order_Date
1433,,Food,,8,2022-04-25
1495,Alex,Food,357.0,3,2022-04-02
4904,Mansoura,Clothing,202.0,7,2022-09-15
2007,Giza,Food,514.0,4,2022-12-28
2493,Giza,Electronics,183.0,5,2022-08-18
2393,Cairo,Books,830.0,8,2022-04-11
1107,Cairo,Clothing,961.0,9,2022-10-03
3026,Giza,Food,432.0,10,2022-01-20
2767,Tanta,Food,847.0,2,2022-03-23
723,Cairo,Books,933.0,8,2022-03-30
2461,Alex,Electronics,982.0,2,2022-03-07
2526,Tanta,Clothing,613.0,8,2022-07-25
2634,Giza,Books,52.0,7,2022-03-30
766,Cairo,Electronics,320.0,8,2022-12-26
4880,Alex,Food,846.0,2,2022-08-11
2491,Cairo,Books,,10,2022-06-11
3102,Mansoura,,,7,2022-07-05
4471,Cairo,,,4,2022-10-22
3222,Tanta,Food,653.0,2,2022-10-17
804,Cairo,Electronics,834.0,2,2022-02-16
3573,Cairo,Food,380.0,2,2022-11-27
3515,Alex,Electronics,473.0,7,2022-03-19
4384,Cairo,Electronics,418.0,10,2022-05-07
3408,Giza,Clothing,91.0,7,2022-01-30
2789,Alex,Books,262.0,2,2022-01-05
3340,Alex,Food,859.0,9,2022-06-28
696,,Clothing,768.0,8,2022-04-28
2306,Cairo,Electronics,655.0,2,2022-07-19
1309,Giza,Books,996.0,1,2022-07-17
1856,Alex,Food,281.0,8,2022-01-10
3220,Alex,Clothing,513.0,10,2022-04-23
4727,Giza,Food,252.0,1,2022-09-01
1935,Tanta,Books,607.0,9,2022-03-22
2447,Alex,Electronics,587.0,4,2022-07-10
825,Tanta,Clothing,273.0,8,2022-12-11
4597,Cairo,Clothing,387.0,3,2022-07-19
4578,Giza,Clothing,300.0,10,2022-10-23
135,Mansoura,Books,,6,2022-11-23
1150,Cairo,Books,312.0,4,2022-10-31
996,,Electronics,427.0,3,2022-05-12
1652,Cairo,Clothing,926.0,3,2022-10-30
4762,Alex,Books,500.0,3,2022-03-27
2580,Alex,Food,659.0,7,2022-05-18
4555,Cairo,Books,205.0,10,2022-12-26
2386,Giza,Books,874.0,3,2022-12-23
888,Alex,Clothing,187.0,2,2022-03-24
4157,Cairo,Books,,2,2022-04-08
1972,,Books,212.0,6,2022-03-13
3852,Giza,Clothing,342.0,7,2022-12-02
4195,Giza,Food,482.0,2,2022-07-05
811,Giza,Food,749.0,2,2022-06-18
4081,Alex,Clothing,502.0,4,2022-03-05
2171,Alex,Food,132.0,2,2022-06-18
3779,Giza,,419.0,4,2022-05-20
3640,Giza,Clothing,559.0,5,2022-11-22
832,Mansoura,Books,847.0,7,2022-06-22
4020,Cairo,Food,905.0,6,2022-02-17
405,Tanta,Books,232.0,9,2022-05-22
971,Mansoura,,771.0,9,2022-05-28
265,Alex,Food,,1,2022-07-26
2991,Mansoura,Books,744.0,5,2022-11-24
1286,Tanta,,,6,2022-06-06
268,Tanta,,691.0,6,2022-05-30
4814,Alex,Books,889.0,3,2022-06-18
2010,Tanta,Books,334.0,1,2022-03-04
2025,Cairo,Electronics,425.0,7,2022-04-15
1117,Cairo,Electronics,893.0,8,2022-01-30
4653,Alex,Clothing,651.0,6,2022-08-31
3961,,Food,925.0,7,2022-10-02
148,,Food,706.0,8,2022-08-01
4016,Tanta,Clothing,674.0,1,2022-01-16
993,Tanta,Electronics,,7,2022-12-15
3636,Cairo,Clothing,912.0,8,2022-04-24
3728,Cairo,Clothing,287.0,2,2022-07-15
1680,Mansoura,Food,606.0,7,2022-03-29
191,,,600.0,8,2022-12-19
4819,Alex,Electronics,987.0,7,2022-03-14
2492,Alex,Clothing,153.0,10,2022-05-15
3317,Mansoura,Clothing,118.0,2,2022-01-07
4059,Giza,Food,70.0,3,2022-12-29
3787,Mansoura,Food,149.0,8,2022-10-26
1613,Alex,Food,528.0,2,2022-06-20
946,Mansoura,Food,146.0,1,2022-12-30
4701,Tanta,Electronics,357.0,9,2022-01-06
625,Mansoura,Electronics,325.0,6,2022-09-03
1556,Cairo,Electronics,182.0,9,2022-12-21
3238,,Clothing,476.0,6,2022-02-16
2628,Giza,Books,888.0,6,2022-03-06
1363,Cairo,Food,695.0,2,2022-01-29
1212,Cairo,Food,449.0,7,2022-01-03
2178,Giza,Books,315.0,5,2022-07-30
718,Mansoura,Electronics,593.0,7,2022-01-07
861,Alex,Books,319.0,2,2022-02-06
4043,Cairo,Books,117.0,6,2022-01-13
596,Alex,Clothing,613.0,8,2022-10-22
3629,,Clothing,561.0,10,2022-08-31
2980,Cairo,Electronics,250.0,2,2022-02-22
1207,Tanta,Food,683.0,6,2022-12-10
3173,Cairo,Clothing,928.0,10,2022-11-11
994,Mansoura,Books,202.0,5,2022-07-23
3864,,Food,756.0,4,2022-07-14
1795,Cairo,Books,388.0,10,2022-12-04
3134,Tanta,Books,922.0,8,2022-04-06
1509,Tanta,Books,935.0,2,2022-09-10
531,Mansoura,Books,487.0,5,2022-12-10
3410,Tanta,Electronics,975.0,4,2022-07-22
1089,Tanta,Food,780.0,4,2022-02-28
926,Cairo,,755.0,10,2022-04-18
1662,,Clothing,386.0,6,2022-06-16
2858,Giza,Electronics,716.0,5,2022-08-23
1656,Giza,Food,606.0,6,2022-10-16
226,Tanta,Electronics,,3,2022-07-13
1905,Cairo,,203.0,3,2022-07-28
4584,Mansoura,Books,157.0,5,2022-09-22
854,Giza,Food,146.0,2,2022-08-20
98,Tanta,Books,183.0,1,2022-05-17
4604,Alex,Clothing,460.0,1,2022-06-03
709,Tanta,Electronics,65.0,8,2022-09-24
3321,Tanta,Books,785.0,7,2022-04-05
1582,Alex,Books,657.0,8,2022-12-09
4547,Giza,Clothing,618.0,8,2022-10-14
3727,Mansoura,Books,956.0,1,2022-12-17
2075,Tanta,,538.0,1,2022-01-22
4007,Giza,Books,221.0,10,2022-06-08
4091,Tanta,Clothing,,2,2022-06-23
4763,Mansoura,Food,754.0,7,2022-09-18
4401,Alex,Electronics,166.0,7,2022-05-26
3458,Tanta,Clothing,822.0,5,2022-10-28
2742,Alex,Books,641.0,10,2022-09-30
4646,Cairo,Food,427.0,10,2022-07-14
1973,Cairo,Food,523.0,9,2022-01-06
3188,Cairo,,302.0,4,2022-01-23
4331,Alex,Books,492.0,9,2022-06-03
2209,Cairo,Books,447.0,7,2022-06-11
923,,Food,729.0,7,2022-11-05
1534,Cairo,Books,962.0,2,2022-05-31
4200,Alex,Clothing,690.0,7,2022-06-12
3296,,Clothing,250.0,2,2022-04-26
2202,,Clothing,268.0,9,2022-12-12
2889,Mansoura,Books,391.0,2,2022-07-19
912,Tanta,Books,,8,2022-05-05
4454,,Books,159.0,10,2022-02-11
2875,Alex,Electronics,168.0,1,2022-12-16
795,Tanta,,70.0,7,2022-12-17
3564,Giza,Food,,5,2022-06-18
1850,Mansoura,Electronics,514.0,6,2022-08-31
4253,Giza,Food,345.0,5,2022-08-16
1631,Mansoura,Clothing,884.0,3,2022-02-09
50,Mansoura,Electronics,460.0,10,2022-06-11
194,Mansoura,Books,795.0,7,2022-09-18
2098,,Electronics,,7,2022-05-15
4112,Cairo,Food,994.0,2,2022-08-18
4313,Alex,Clothing,612.0,4,2022-10-27
1832,Mansoura,Electronics,536.0,8,2022-05-13
4974,Tanta,Books,,1,2022-09-24
1229,Alex,Electronics,179.0,6,2022-11-01
4960,Mansoura,Books,234.0,10,2022-04-21
4971,Cairo,Food,94.0,10,2022-03-11
3309,Cairo,Books,55.0,3,2022-11-26
1440,Cairo,,573.0,6,2022-11-26
463,Giza,Food,,9,2022-01-23
26,Mansoura,Clothing,393.0,2,2022-11-06
492,Alex,,875.0,4,2022-12-19
3192,Tanta,Food,421.0,7,2022-08-10
3417,Mansoura,Books,676.0,8,2022-03-02
1325,Giza,Clothing,370.0,8,2022-02-20
1395,Alex,Electronics,413.0,1,2022-07-14
3332,Alex,Clothing,425.0,6,2022-07-23
417,Cairo,Electronics,879.0,6,2022-11-11
2793,Tanta,Books,424.0,2,2022-05-16
187,Cairo,Books,373.0,5,2022-05-18
3646,Mansoura,,325.0,5,2022-04-19
4518,Mansoura,Electronics,210.0,5,2022-03-04
2565,Giza,Books,,3,2022-06-15
3856,,Electronics,236.0,7,2022-04-02
4692,Tanta,Clothing,317.0,4,2022-08-29
2639,,Electronics,,9,2022-12-03
2083,Alex,Books,780.0,8,2022-05-23
3199,Giza,Books,,10,2022-03-31
1379,Alex,Books,867.0,5,2022-03-10
886,,Food,258.0,7,2022-12-01
4734,Cairo,Food,114.0,6,2022-04-23
4828,Mansoura,Electronics,448.0,1,2022-02-09
1481,Cairo,Electronics,181.0,7,2022-02-27
4647,Mansoura,,351.0,8,2022-10-06
2203,Tanta,Electronics,242.0,6,2022-02-17
539,Cairo,Books,627.0,3,2022-01-30
2244,Tanta,Electronics,669.0,2,2022-09-25
1486,,Clothing,519.0,8,2022-05-19
2677,Mansoura,Food,369.0,4,2022-02-27
4442,Alex,Clothing,685.0,4,2022-06-19
3101,,Clothing,263.0,4,2022-05-25
4120,Tanta,Electronics,451.0,1,2022-03-08
4978,Alex,Books,261.0,1,2022-08-10
3925,,Food,642.0,9,2022-07-19
245,Giza,Clothing,485.0,1,2022-08-30
3985,Tanta,Food,724.0,1,2022-06-18
1133,Mansoura,Clothing,907.0,5,2022-11-06
4924,Cairo,Clothing,430.0,2,2022-12-22
557,Mansoura,Food,725.0,7,2022-10-23
913,Mansoura,Food,700.0,3,2022-01-24
410,Giza,Books,304.0,6,2022-03-04
3666,,Clothing,380.0,6,2022-06-10
3070,Alex,Electronics,566.0,9,2022-03-11
2736,Giza,Electronics,158.0,9,2022-03-10
3432,Alex,Electronics,752.0,6,2022-03-05
529,Giza,Electronics,800.0,10,2022-07-27
3636,Cairo,Clothing,912.0,8,2022-04-24
3555,Alex,Food,738.0,7,2022-07-02
2348,Giza,Books,,7,2022-07-18
87,Alex,,162.0,3,2022-06-13
183,Cairo,Books,165.0,2,2022-07-15
4627,Giza,Electronics,977.0,3,2022-07-05
1904,Mansoura,Electronics,962.0,7,2022-07-25
4366,Mansoura,Food,767.0,4,2022-09-15
2168,,Food,125.0,3,2022-08-13
3617,Alex,Food,545.0,7,2022-06-03
2063,,Books,969.0,5,2022-09-08
722,Giza,Food,,4,2022-10-05
3355,Mansoura,Clothing,987.0,7,2022-07-26
3668,Tanta,Books,213.0,2,2022-02-08
3289,Giza,Electronics,,6,2022-01-05
2653,Giza,Clothing,351.0,3,2022-04-28
1125,Cairo,Clothing,753.0,10,2022-10-18
1822,Tanta,Food,54.0,4,2022-02-08
3234,Tanta,Books,323.0,6,2022-01-20
1489,Giza,Food,,2,2022-11-18
19,Cairo,Clothing,188.0,10,2022-12-02
4179,Cairo,Books,,10,2022-10-04
1624,Tanta,Electronics,,6,2022-09-07
2724,Alex,Food,790.0,6,2022-06-22
4531,Alex,Books,697.0,8,2022-07-26
1503,Giza,,77.0,1,2022-11-23
1708,Cairo,Clothing,401.0,5,2022-08-19
685,Tanta,Clothing,718.0,4,2022-08-21
4489,Giza,,932.0,5,2022-07-07
4910,Alex,Food,181.0,2,2022-02-12
1587,Mansoura,Electronics,715.0,4,2022-11-19
2231,Tanta,Food,780.0,7,2022-05-20
556,Giza,Books,682.0,1,2022-11-29
2500,Mansoura,Electronics,320.0,7,2022-03-17
4030,Mansoura,,720.0,1,2022-06-28
1712,Cairo,Books,515.0,8,2022-09-08
3644,Tanta,,121.0,10,2022-10-18
1449,Cairo,,391.0,2,2022-04-30
4427,Cairo,Clothing,61.0,2,2022-03-17
3739,Alex,Clothing,821.0,4,2022-08-07
3306,,Food,441.0,7,2022-04-05
581,Giza,Electronics,868.0,10,2022-02-24
389,Giza,Clothing,419.0,6,2022-01-05
850,Mansoura,Books,953.0,4,2022-12-06
1943,Alex,Food,871.0,6,2022-03-30
2263,Tanta,Clothing,811.0,4,2022-08-18
3999,Mansoura,Books,,5,2022-10-30
4651,Tanta,Books,577.0,1,2022-01-23
1377,Mansoura,Clothing,907.0,6,2022-08-06
4659,Cairo,Food,594.0,1,2022-07-13
2524,Tanta,,,2,2022-09-06
1261,Cairo,Electronics,139.0,8,2022-11-23
2970,Tanta,,980.0,5,2022-03-19
2477,Giza,Electronics,615.0,9,2022-03-30
1129,Mansoura,Electronics,,5,2022-10-04
881,Mansoura,Books,447.0,1,2022-10-11
1259,Cairo,Clothing,302.0,10,2022-10-09
3250,Cairo,Books,514.0,1,2022-05-23
3760,Giza,Food,492.0,4,2022-12-08
4903,Cairo,Electronics,109.0,4,2022-01-19
347,Mansoura,Food,882.0,8,2022-02-05
825,Tanta,Clothing,273.0,8,2022-12-11
2100,Giza,Electronics,489.0,10,2022-08-06
2850,Tanta,Clothing,249.0,5,2022-05-23
4888,Cairo,Clothing,677.0,8,2022-02-09
4251,Mansoura,Electronics,955.0,1,2022-03-05
3249,Mansoura,Books,869.0,4,2022-10-02
2873,Cairo,,318.0,3,2022-04-05
3461,Tanta,Electronics,857.0,2,2022-12-11
3804,Tanta,Books,751.0,10,2022-07-18
4850,Mansoura,Clothing,,10,2022-05-30
2041,Giza,Books,396.0,5,2022-05-10
2969,Giza,Books,905.0,3,2022-10-26
2604,Mansoura,,,5,2022-09-22
4619,Tanta,,537.0,8,2022-04-20
2076,Cairo,Clothing,321.0,7,2022-07-25
1416,Alex,Books,952.0,8,2022-06-10
2369,Tanta,Clothing,884.0,7,2022-12-28
1037,Cairo,,507.0,7,2022-10-28
4849,,Food,647.0,8,2022-01-27
1313,Cairo,Food,677.0,7,2022-10-22
1359,Giza,Food,563.0,5,2022-03-01
659,Cairo,Electronics,696.0,2,2022-01-09
239,Mansoura,Clothing,413.0,2,2022-02-17
2118,Tanta,Clothing,747.0,6,2022-10-09
1143,Mansoura,Electronics,353.0,5,2022-01-22
767,Giza,Electronics,127.0,5,2022-02-10
434,,Electronics,898.0,10,2022-05-21
1466,Alex,Books,487.0,2,2022-11-19
3870,Cairo,Books,,7,2022-07-06
4554,Alex,Books,502.0,7,2022-09-08
1305,Mansoura,Electronics,699.0,7,2022-06-19
1834,Alex,Books,169.0,8,2022-11-08
304,,,360.0,10,2022-05-14
1090,Cairo,,638.0,1,2022-09-22
4568,,Electronics,771.0,6,2022-08-08
799,Alex,Books,78.0,4,2022-07-02
1546,Cairo,Electronics,759.0,8,2022-12-23
2770,Tanta,Books,968.0,10,2022-12-14
3843,Mansoura,Clothing,334.0,7,2022-12-23
3814,Cairo,Books,642.0,9,2022-10-23
2887,Tanta,Books,607.0,10,2022-01-22
3030,Cairo,Clothing,794.0,8,2022-09-20
2911,Tanta,Electronics,718.0,10,2022-02-18
3908,Tanta,Food,534.0,1,2022-05-03
1862,Alex,Electronics,158.0,4,2022-08-03
4629,,Food,283.0,9,2022-06-21
770,Alex,Clothing,472.0,6,2022-08-01
3501,Mansoura,Clothing,942.0,10,2022-03-15
2959,Giza,Food,114.0,4,2022-12-29
54,Tanta,Clothing,814.0,10,2022-06-20
102,Alex,Food,154.0,10,2022-07-26
724,,Electronics,559.0,5,2022-09-04
2949,Giza,,747.0,2,2022-11-17
2268,Giza,Books,886.0,10,2022-11-29
818,Tanta,Clothing,998.0,2,2022-02-17
449,Tanta,Clothing,871.0,7,2022-11-24
2586,Cairo,Electronics,919.0,10,2022-09-03
1997,Cairo,Food,549.0,9,2022-06-12
431,Mansoura,Books,605.0,1,2022-02-14
1494,Tanta,Books,57.0,5,2022-01-10
3599,Mansoura,Books,185.0,7,2022-05-09
2713,Tanta,Electronics,925.0,2,2022-05-07
3479,Cairo,,703.0,6,2022-03-02
1626,Mansoura,Electronics,214.0,5,2022-03-23
4824,Giza,,472.0,2,2022-01-01
2890,Alex,Electronics,763.0,6,2022-05-23
4203,Mansoura,Food,489.0,1,2022-08-10
1752,Giza,Electronics,121.0,7,2022-08-25
2308,Giza,Clothing,204.0,3,2022-08-02
189,Alex,Books,870.0,3,2022-04-04
1742,Tanta,Electronics,627.0,6,2022-10-06
4274,Tanta,Electronics,214.0,2,2022-06-13
2815,Mansoura,,917.0,3,2022-09-14
4087,Mansoura,Electronics,919.0,9,2022-05-04
4027,Cairo,Electronics,547.0,9,2022-11-15
1369,Giza,Books,99.0,9,2022-10-07
1999,Tanta,Electronics,,4,2022-06-17
2428,Giza,Food,319.0,9,2022-11-11
1306,,Clothing,667.0,3,2022-06-25
592,Tanta,Books,947.0,9,2022-05-07
2076,Cairo,Clothing,321.0,7,2022-07-25
2910,Mansoura,,368.0,10,2022-10-19
3425,Giza,Clothing,706.0,5,2022-04-10
4106,,Clothing,243.0,1,2022-02-10
2224,,Books,161.0,4,2022-01-19
2660,Mansoura,Books,790.0,5,2022-09-01
4221,Tanta,,,5,2022-01-02
961,Mansoura,Books,584.0,8,2022-03-11
124,Mansoura,Electronics,988.0,3,2022-05-06
2446,Cairo,Books,192.0,4,2022-04-03
2508,Tanta,Food,723.0,9,2022-12-28
1344,Alex,Food,,8,2022-12-22
3542,,Books,960.0,3,2022-09-14
1695,Cairo,Clothing,81.0,9,2022-03-20
799,Alex,Books,78.0,4,2022-07-02
630,Mansoura,,855.0,2,2022-07-03
4954,Giza,Electronics,390.0,8,2022-12-05
1889,Alex,Books,144.0,6,2022-10-17
3053,Alex,Books,228.0,8,2022-04-13
4896,Cairo,Clothing,,8,2022-11-29
678,Alex,Books,521.0,6,2022-09-04
1701,Cairo,Clothing,662.0,4,2022-04-06
132,Cairo,Electronics,504.0,3,2022-11-11
3610,Giza,Books,85.0,9,2022-07-03
2112,Cairo,Books,252.0,2,2022-01-14
3439,Giza,Clothing,926.0,9,2022-09-27
3522,,Electronics,899.0,6,2022-07-25
2981,Alex,Food,246.0,7,2022-08-28
4847,Giza,Clothing,,6,2022-09-01
2290,,Clothing,262.0,9,2022-11-05
821,Tanta,,726.0,3,2022-08-25
1726,Alex,Clothing,131.0,2,2022-01-01
2678,Cairo,Food,876.0,10,2022-06-08
146,Cairo,Electronics,467.0,7,2022-01-12
437,,,263.0,7,2022-06-20
2465,Mansoura,Electronics,915.0,7,2022-07-21
1135,Cairo,Books,590.0,5,2022-08-12
1663,Mansoura,Electronics,220.0,1,2022-04-28
1659,Tanta,Electronics,,4,2022-07-08
3324,Mansoura,Food,97.0,1,2022-11-24
3947,Giza,Food,546.0,9,2022-06-09
4982,Giza,Electronics,,8,2022-04-17
3762,Giza,Food,872.0,2,2022-01-09
74,Alex,Food,88.0,3,2022-05-17
1146,Alex,Books,827.0,3,2022-01-13
313,Alex,Food,784.0,4,2022-12-22
4972,Tanta,Clothing,836.0,9,2022-07-15
3740,,Books,735.0,10,2022-01-05
421,Alex,Electronics,624.0,4,2022-05-07
469,Mansoura,Food,922.0,10,2022-06-15
3001,Mansoura,Electronics,91.0,8,2022-06-15
3659,Giza,Electronics,,3,2022-11-23
29,Cairo,Electronics,,7,2022-05-27
1980,Giza,Electronics,509.0,6,2022-05-25
4996,Cairo,Electronics,111.0,9,2022-03-30
2710,Tanta,Electronics,270.0,9,2022-12-06
1174,Tanta,Electronics,860.0,4,2022-09-28
2458,Tanta,Books,833.0,3,2022-03-25
1559,,Food,549.0,3,2022-11-21
2048,Cairo,Electronics,189.0,9,2022-12-02
2163,Cairo,Books,,5,2022-06-16
2414,Giza,Books,74.0,4,2022-06-22
908,Tanta,,573.0,7,2022-09-17
725,Cairo,Clothing,904.0,2,2022-07-05
4319,Cairo,Food,340.0,3,2022-07-13
3475,Mansoura,Clothing,585.0,6,2022-07-01
73,Giza,Electronics,735.0,1,2022-08-31
3100,Giza,Books,740.0,10,2022-04-07
2140,Alex,Clothing,751.0,8,2022-02-17
3709,Alex,Books,,7,2022-04-13
791,Mansoura,Food,818.0,8,2022-10-20
3223,Cairo,Clothing,512.0,4,2022-04-11
647,Mansoura,Books,160.0,8,2022-03-26
4129,Mansoura,Books,140.0,6,2022-02-23
1828,,Electronics,402.0,5,2022-12-16
4480,Mansoura,Electronics,991.0,6,2022-12-01
2277,Alex,Electronics,320.0,8,2022-02-01
1064,Alex,,993.0,3,2022-07-29
1411,Tanta,Clothing,668.0,10,2022-01-29
4859,Giza,Clothing,354.0,2,2022-08-12
3671,Mansoura,Books,290.0,10,2022-10-18
3529,Mansoura,Electronics,302.0,4,2022-04-14
3790,Giza,Clothing,165.0,7,2022-12-23
2377,,Electronics,894.0,4,2022-05-23
1730,Giza,Electronics,296.0,8,2022-05-13
1846,,Food,299.0,6,2022-08-20
2878,Tanta,Electronics,715.0,3,2022-04-30
4053,Alex,Food,449.0,3,2022-08-04
4015,Mansoura,Food,681.0,6,2022-08-16
1569,Cairo,Books,356.0,4,2022-08-31
3948,,Electronics,58.0,8,2022-03-05
2605,Cairo,Food,615.0,1,2022-11-26
2420,Cairo,Books,467.0,4,2022-11-20
3637,Alex,Books,608.0,3,2022-06-11
618,Giza,Electronics,711.0,10,2022-04-16
1134,Cairo,Books,640.0,6,2022-12-06
654,,Books,115.0,9,2022-09-26
2195,Alex,Food,825.0,7,2022-07-24
4143,Cairo,Food,556.0,9,2022-10-19
4593,Mansoura,Food,,10,2022-03-24
3221,Mansoura,Food,570.0,4,2022-09-09
3543,Tanta,Food,267.0,3,2022-11-29
1581,Giza,,311.0,9,2022-08-18
2658,Tanta,Books,253.0,6,2022-06-28
204,Giza,Electronics,388.0,5,2022-08-20
3233,Tanta,,998.0,3,2022-01-14
4219,Alex,Electronics,383.0,2,2022-03-10
2546,Alex,Electronics,970.0,10,2022-10-12
1071,Mansoura,Clothing,72.0,9,2022-02-07
3504,,Clothing,207.0,9,2022-05-19
136,Giza,Clothing,335.0,6,2022-05-06
4649,Tanta,Electronics,683.0,3,2022-09-10
2567,,Books,740.0,5,2022-05-30
2251,Tanta,Clothing,801.0,4,2022-08-19
1341,Alex,Clothing,922.0,6,2022-10-08
4223,Cairo,Books,321.0,5,2022-03-28
2028,Mansoura,Books,374.0,8,2022-07-13
994,Mansoura,Books,202.0,5,2022-07-23
3448,Tanta,Food,987.0,2,2022-10-23
1564,Tanta,Books,895.0,6,2022-03-12
3502,,Books,901.0,8,2022-05-22
720,,Food,331.0,10,2022-07-21
3524,Giza,Electronics,721.0,8,2022-11-23
28,Giza,Food,312.0,6,2022-01-18
3130,Giza,Books,241.0,2,2022-10-25
2766,Tanta,Books,857.0,8,2022-12-24
1867,Tanta,Food,425.0,1,2022-01-27
4448,Alex,Clothing,92.0,6,2022-09-18
4698,Tanta,Books,831.0,4,2022-10-16
884,Mansoura,Electronics,730.0,10,2022-08-22
3735,Cairo,Electronics,527.0,6,2022-01-14
4534,Alex,Electronics,842.0,1,2022-03-15
2366,Alex,Electronics,,7,2022-04-17
2839,Alex,Books,568.0,6,2022-11-13
3732,Giza,,470.0,8,2022-08-20
4612,Mansoura,Clothing,947.0,3,2022-08-05
4879,Alex,Food,922.0,8,2022-07-19
4756,Cairo,Books,,4,2022-09-21
4736,Cairo,Electronics,351.0,8,2022-07-06
3682,Alex,Clothing,855.0,3,2022-04-19
930,Tanta,Books,785.0,3,2022-09-02
4083,Cairo,Food,865.0,7,2022-05-31
2847,Cairo,,391.0,9,2022-03-29
945,Giza,Food,374.0,7,2022-12-09
2462,Giza,Clothing,784.0,5,2022-11-23
1291,,Clothing,258.0,9,2022-04-09
2374,Mansoura,Food,414.0,8,2022-04-02
3729,Mansoura,Clothing,656.0,3,2022-01-14
4779,Mansoura,Food,319.0,2,2022-07-16
23,Cairo,Clothing,675.0,9,2022-03-29
2125,Cairo,Food,515.0,4,2022-07-12
1991,Giza,Food,724.0,3,2022-04-05
2139,Giza,Clothing,832.0,2,2022-06-08
2505,Mansoura,,643.0,1,2022-11-19
2794,,Clothing,615.0,4,2022-02-12
2379,Cairo,Books,337.0,7,2022-03-20
2818,Alex,Electronics,890.0,7,2022-02-25
2417,Mansoura,Food,619.0,1,2022-09-30
576,Cairo,Books,360.0,3,2022-02-09
2329,Tanta,Food,778.0,7,2022-12-02
1661,Giza,Clothing,271.0,1,2022-01-23
1331,Giza,Books,688.0,6,2022-12-10
3108,Giza,Clothing,976.0,10,2022-06-03
4269,Giza,,523.0,2,2022-02-27
1388,Tanta,Clothing,484.0,9,2022-01-10
3205,Tanta,Clothing,,4,2022-02-06
2804,Tanta,Clothing,313.0,4,2022-02-08
1383,Tanta,Food,162.0,10,2022-11-30
4674,Cairo,Electronics,,7,2022-10-05
3665,Cairo,Electronics,570.0,9,2022-10-12
1300,Tanta,Electronics,738.0,7,2022-01-14
5,Giza,Books,540.0,9,2022-11-17
1774,Mansoura,Books,508.0,6,2022-12-26
4644,,Food,384.0,2,2022-01-14
1725,Giza,Food,479.0,6,2022-03-14
2985,Cairo,Clothing,354.0,3,2022-06-03
3781,,Electronics,608.0,6,2022-02-07
3464,Cairo,Food,601.0,4,2022-08-12
1880,Tanta,Books,798.0,2,2022-01-06
4723,Tanta,Food,872.0,5,2022-07-27
803,Alex,Clothing,,9,2022-07-13
39,Tanta,Books,404.0,3,2022-03-25
2744,,Electronics,512.0,10,2022-11-23
988,Mansoura,Food,146.0,3,2022-08-11
2708,Cairo,Food,831.0,4,2022-03-10
3431,Tanta,,409.0,7,2022-08-13
1302,Cairo,,283.0,10,2022-09-01
3270,Mansoura,Food,842.0,8,2022-02-16
4103,Giza,Clothing,,5,2022-11-12
2756,Tanta,Clothing,640.0,9,2022-07-22
38,Giza,Clothing,481.0,3,2022-03-17
339,Giza,Electronics,462.0,5,2022-01-25
943,Giza,Books,375.0,2,2022-02-05
4064,,Books,222.0,7,2022-02-10
4502,Tanta,Clothing,645.0,10,2022-07-17
4033,Mansoura,Food,419.0,3,2022-12-21
1139,Tanta,Food,,9,2022-12-22
1240,,Clothing,411.0,5,2022-03-18
909,Giza,Clothing,328.0,10,2022-06-12
4657,Giza,Clothing,208.0,7,2022-11-13
2655,Mansoura,Clothing,334.0,10,2022-09-14
4424,Tanta,Food,269.0,7,2022-10-05
3932,Cairo,Electronics,861.0,2,2022-07-26
4487,Tanta,Electronics,,4,2022-09-16
4138,Alex,Books,863.0,7,2022-10-07
747,Mansoura,Electronics,564.0,5,2022-09-05
2472,Mansoura,Food,102.0,5,2022-08-10
84,Mansoura,Books,636.0,1,2022-04-10
4314,Tanta,,814.0,9,2022-12-25
3116,Alex,Food,698.0,3,2022-09-12
4946,Alex,Electronics,435.0,5,2022-04-06
2418,Tanta,Electronics,640.0,10,2022-07-03
2904,Alex,Books,363.0,4,2022-07-30
3794,Alex,Books,846.0,5,2022-03-10
2111,Giza,Clothing,465.0,2,2022-04-15
4155,Giza,,657.0,10,2022-09-02
381,,Books,656.0,3,2022-11-13
568,Giza,Books,162.0,6,2022-02-25
1354,Tanta,Clothing,167.0,5,2022-01-31
276,Alex,Electronics,477.0,7,2022-01-24
3528,Mansoura,Electronics,970.0,2,2022-10-18
2709,Alex,Clothing,143.0,10,2022-09-20
1928,Giza,Food,676.0,10,2022-09-06
3924,Cairo,Electronics,,8,2022-06-24
2152,Mansoura,Books,,1,2022-04-14
2861,Alex,Books,,10,2022-04-07
3018,Tanta,Books,820.0,2,2022-11-08
1843,Cairo,Electronics,836.0,10,2022-05-07
3655,Alex,Books,398.0,6,2022-01-26
4417,Alex,Food,,3,2022-02-11
2050,Giza,Electronics,359.0,5,2022-11-25
3733,Tanta,Books,541.0,4,2022-07-26
1155,Tanta,Food,583.0,10,2022-05-26
3955,Giza,Electronics,202.0,6,2022-01-02
1025,Cairo,Books,89.0,2,2022-01-18
637,Tanta,Books,623.0,8,2022-04-05
2676,Cairo,Electronics,694.0,10,2022-12-29
1451,Alex,Clothing,305.0,9,2022-03-22
2255,,Clothing,699.0,7,2022-12-03
997,Cairo,Electronics,809.0,6,2022-10-24
4935,Tanta,Food,,10,2022-12-03
3820,Mansoura,Electronics,616.0,6,2022-04-17
